Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,deviation_factor,Number_of-units,cost,area,vert/hori_area_factor_z-axis,Avg_curvature_angle_z axis,vert/hori_area_factor_x-axis,Avarage curvatrure angle x axis,vert/hori_area_factor_y-axis,Avg_curvature_angle_y axis
-0.074845,-0.185585,-0.08629,0.011929,-0.01668,-0.005852,0.25867,-0.068264,-0.174015,0.092961,78,294,16.902483,0.07463,84.675419,0.022544,17.198437,0.01134,16.66875
-0.05751,-0.175839,-0.0813,0.01872,-0.000957,-0.005718,0.267603,-0.054825,-0.164006,0.090647,82,338,16.936926,0.09771,84.612587,0.014111,16.772727,0.019249,17.188235
-0.000834,-0.133398,-0.045922,-0.001896,0.020173,0.009031,0.253844,-0.051843,-0.128468,0.079515,74,402,17.048244,0.088545,84.257895,0.019968,16.244262,0.020931,18.662637
0.012422,-0.132179,-0.050221,0.013972,0.039956,0.003058,0.273115,-0.029114,-0.121292,0.08368,90,337,17.199255,0.062876,83.037981,0.019883,19.026168,0.014614,20.329907
0.025926,-0.132657,-0.056087,0.032366,0.061054,-0.003972,0.295494,-0.003803,-0.113702,0.087216,89,368,17.408802,0.038271,82.147706,0.013953,20.050224,0.006288,21.96
0.090699,-0.093129,-0.019368,0.105115,0.12179,0.019584,0.356237,0.035526,-0.081193,0.086562,91,361,17.942093,0.017864,79.743673,0.012372,21.003614,0.004932,25.875904
0.119074,-0.053884,0.01949,0.143853,0.149411,0.039796,0.38756,0.060291,-0.050725,0.086426,89,425,18.004848,0.037615,79.921192,0.026658,20.523473,0.01089,25.880769
0.121329,-0.054438,0.016218,0.146443,0.156083,0.035302,0.392464,0.069495,-0.049533,0.088091,92,350,18.107343,0.027918,79.457143,0.005234,20.662832,0.015993,26.669822
0.121583,-0.042231,0.027709,0.142728,0.155965,0.040867,0.385153,0.06506,-0.048555,0.086904,91,325,18.000344,0.036676,79.946053,0.026788,19.417572,0.008526,26.510127
0.120537,-0.019277,0.051251,0.134081,0.150845,0.05455,0.368013,0.049994,-0.047459,0.082955,91,349,17.747418,0.051259,80.97,0.022055,19.847177,0.023687,24.0264
0.119183,0.008857,0.080271,0.123282,0.143623,0.07208,0.346135,0.03003,-0.045889,0.093977,88,353,17.467485,0.058882,82.556633,0.015957,17.702956,0.009148,22.407805
0.118333,0.037439,0.109285,0.112723,0.136367,0.090137,0.323562,0.009454,-0.043437,0.083708,80,343,17.21813,0.074052,83.025,0.015551,15.784615,0.02436,23.156354
0.118533,0.063718,0.13508,0.103932,0.13004,0.107035,0.302437,-0.009656,-0.039642,0.069631,77,337,17.020453,0.087664,84.177931,0.053319,16.048993,0.023723,19.782237
0.120167,0.086419,0.156056,0.097793,0.124906,0.12221,0.283559,-0.026692,-0.033999,0.083894,80,327,16.899733,0.084217,84.715038,0.004831,16.482857,0.005181,17.546763
0.115993,0.102135,0.18709,0.084768,0.117647,0.134881,0.267881,-0.039327,-0.036476,0.079096,76,354,16.866398,0.114513,84.466406,0.001286,16.584783,0.017301,17.504348
0.121608,0.116893,0.19642,0.085465,0.114629,0.14706,0.253116,-0.05314,-0.02517,0.074951,67,292,16.848132,0.089194,84.613953,0.023318,17.209286,0.01441,15.872143
0.116255,0.122896,0.228228,0.071819,0.106306,0.15734,0.240675,-0.062327,-0.028561,0.085167,64,394,16.937761,0.080307,84.513699,0.008136,17.146452,0.008611,16.831169
0.122672,0.127945,0.234091,0.07436,0.10255,0.167493,0.228287,-0.073907,-0.015131,0.081156,73,310,17.052415,0.070738,83.690674,0.001493,19.309091,0.025484,16.344175
0.13626,0.130272,0.223056,0.086898,0.101329,0.17697,0.216129,-0.086584,0.008715,0.078961,73,323,17.201443,0.056648,83.42,0.02243,19.529032,0.019602,17.4
0.154094,0.129559,0.200686,0.105526,0.101585,0.185408,0.204271,-0.099536,0.038717,0.080305,78,374,17.408215,0.069359,82.575,0.010934,19.490498,0.014861,17.832273
0.190147,0.156423,0.179305,0.139388,0.129232,0.19315,0.196489,-0.089882,0.089011,0.082943,80,404,17.767453,0.042753,81.475899,0.025709,22.686316,0.01601,18.682867
0.198562,0.153145,0.166194,0.149061,0.127643,0.197247,0.19083,-0.097696,0.103697,0.089455,88,344,17.913909,0.053736,80.745,0.008218,23.260883,0.006289,19.04434
-0.500885,-0.560983,-0.373666,-0.182027,-0.30018,-0.198111,0.158721,-0.144777,-0.407828,0.096864,105,467,19.385827,0.00407,75.904078,0.006676,25.546693,0.002659,32.113953
-0.450254,-0.540943,-0.360209,-0.148148,-0.259086,-0.190935,0.192346,-0.114515,-0.381697,0.096087,102,398,18.82986,0.00838,78.242424,0.005577,25.719463,0.005781,25.668121
-0.39156,-0.517437,-0.345254,-0.108336,-0.210986,-0.182603,0.231888,-0.078675,-0.350745,0.093606,95,389,18.357437,0.010674,79.357047,0.01282,25.542,0.002174,23.100997
-0.383171,-0.51354,-0.337905,-0.104011,-0.207997,-0.177175,0.235401,-0.079871,-0.34759,0.092801,99,408,18.2954,0.006819,79.876642,0.020002,25.147445,0.01126,22.493455
-0.373649,-0.509088,-0.32966,-0.098958,-0.204476,-0.171089,0.239484,-0.081061,-0.343959,0.091987,103,393,18.217685,0.010107,79.482969,0.004841,25.677391,0.021316,22.985526
-0.36311,-0.5044,-0.320979,-0.093158,-0.200497,-0.164514,0.244165,-0.082182,-0.339809,0.093529,96,421,18.141747,0.013841,79.91831,0.014805,25.625,0.030054,22.052133
-0.351678,-0.499145,-0.311537,-0.086985,-0.196052,-0.157481,0.249203,-0.083219,-0.335292,0.094128,97,394,18.064666,0.01904,80.049533,0.009114,25.121198,0.016827,22.170833
-0.339475,-0.493481,-0.301642,-0.08049,-0.191174,-0.150163,0.254535,-0.084096,-0.330397,0.096565,98,358,17.992559,0.024715,80.121127,0.015174,25.720833,0.013048,21.323721
-0.326651,-0.487478,-0.29151,-0.073775,-0.185855,-0.142726,0.26013,-0.084685,-0.325139,0.098129,104,671,17.926492,0.02458,80.854976,None,24.209174,0.010988,20.678972
-0.31319,-0.478222,-0.277768,-0.068446,-0.179533,-0.134388,0.264853,-0.085101,-0.320365,0.101036,96,353,17.851557,0.029807,81.085075,0.016806,24.230097,0.013599,20.247805
-0.299046,-0.456947,-0.25014,-0.069326,-0.170605,-0.122675,0.26531,-0.085858,-0.318633,0.10392,95,594,17.734507,0.022825,81.931818,0.009378,22.885714,0.014607,19.29403
-0.284155,-0.382545,-0.160362,-0.099228,-0.152026,-0.095908,0.245124,-0.089899,-0.331885,0.103327,83,334,17.445857,0.046679,83.498276,0.024368,20.202762,0.006123,17.462983
-0.269221,-0.322148,-0.090944,-0.120195,-0.135119,-0.074509,0.230153,-0.09197,-0.339392,0.089825,81,351,17.25486,0.039252,83.929412,0.021045,19.691772,0.041689,17.82
-0.237108,-0.298867,-0.094032,-0.096746,-0.116133,-0.062883,0.235524,-0.09017,-0.312988,0.088602,90,325,17.179236,0.049178,84.279452,0.012761,18.607792,0.024501,16.917647
-0.177239,-0.254761,-0.111494,-0.048886,-0.081919,-0.041459,0.239454,-0.090089,-0.25561,0.088395,81,368,17.0564,0.094762,84.593706,0.021293,18.198701,0.027202,16.051974
-0.109811,-0.204145,-0.107821,-0.002222,-0.046471,-0.010867,0.236979,-0.092354,-0.189083,0.089946,84,376,16.898658,0.084981,85.273333,0.002518,16.665306,None,14.466892
-0.098119,-0.196332,-0.102047,0.004004,-0.036316,-0.008542,0.243184,-0.085295,-0.182934,0.087942,78,343,16.881074,0.097672,84.466286,0.021949,18.58883,0.020595,15.970213
-0.086161,-0.18875,-0.097196,0.010825,-0.025041,-0.007134,0.250364,-0.076517,-0.17649,0.086346,79,331,16.879434,0.091266,84.545604,0.022875,18.167876,0.015798,16.282234
-0.073883,-0.181593,-0.093358,0.018305,-0.012633,-0.006694,0.258662,-0.065957,-0.169761,0.094178,80,311,16.893574,0.085511,84.641379,0.022805,17.331016,0.005411,16.361905
-0.061224,-0.175037,-0.090564,0.026523,0.000888,-0.00723,0.268221,-0.053597,-0.162741,0.090544,84,283,16.926585,0.061952,84.727174,0.019728,17.221875,0.012731,16.923711
-0.030184,-0.15326,-0.074017,0.022192,0.01717,-0.001143,0.267381,-0.045725,-0.143584,0.080516,77,288,16.977843,0.06727,84.848466,0.018123,16.205172,0.025116,17.30407
0.014134,-0.119648,-0.046416,0.013442,0.03743,0.010149,0.262919,-0.038449,-0.11502,0.080364,87,363,17.083339,0.087105,83.491935,None,18.036,0.043205,19.148438
0.06744,-0.076401,-0.00481,0.073428,0.085788,0.036178,0.309917,-0.009198,-0.084077,0.075165,88,313,17.311023,0.049759,83.037097,0.032309,19.563158,0.018354,19.762304
0.117106,-0.018717,0.053872,0.13316,0.129174,0.070466,0.35454,0.018614,-0.044554,0.077082,81,413,17.453452,0.074633,81.872845,0.01575,18.497951,0.003839,22.442169
0.121146,-0.0205,0.049037,0.13849,0.138432,0.064764,0.362943,0.031171,-0.042608,0.079072,94,473,17.570717,0.056436,81.474894,0.007529,18.63253,0.017112,23.532245
0.123045,-0.017879,0.049496,0.139778,0.143458,0.062872,0.364974,0.037049,-0.041242,0.079892,91,338,17.608561,0.056779,81.482008,0.003641,18.597628,0.031467,23.731579
0.124006,-0.007996,0.05817,0.137697,0.144653,0.066802,0.360056,0.035084,-0.039704,0.080404,82,331,17.547591,0.060334,81.71617,0.008123,18.2916,0.027244,23.518519
0.124341,0.008533,0.074147,0.13278,0.142687,0.075922,0.348983,0.026324,-0.037778,0.090852,84,390,17.429231,0.057203,82.686364,0.004246,17.315122,None,22.03913
0.124528,0.029196,0.094462,0.126311,0.13888,0.088312,0.334027,0.013354,-0.035253,0.086361,76,376,17.260004,0.076416,82.819355,None,16.346939,0.063014,23.4
0.125042,0.051184,0.115878,0.119683,0.134456,0.102001,0.317543,-0.001287,-0.031888,0.077669,76,343,17.091711,0.093873,83.550993,0.019309,15.803774,None,21.077778
0.126272,0.072366,0.135922,0.114,0.1302,0.115623,0.301189,-0.015916,-0.027394,0.069095,76,369,16.959544,0.086345,84.328058,0.040204,16.557447,0.053855,19.346853
0.128521,0.091428,0.153005,0.110021,0.126486,0.128459,0.285858,-0.029707,-0.021446,0.080879,75,340,16.872237,0.113473,84.607317,0.005981,16.518045,0.018182,17.140909
0.132021,0.107664,0.166188,0.108228,0.123422,0.14023,0.271889,-0.042413,-0.013707,0.075956,68,298,16.822084,0.138117,84.670866,0.014629,16.776761,0.052827,15.989781
0.13695,0.120741,0.174937,0.108894,0.120981,0.150895,0.259284,-0.054098,-0.003874,0.073744,71,358,16.813576,0.11702,84.942,0.017297,17.050909,0.007495,14.438182
0.143407,0.130546,0.178989,0.112114,0.119068,0.160515,0.247855,-0.064966,0.008265,0.078797,67,297,16.849924,0.098733,84.422368,0.010307,17.756024,0.015529,15.934969
0.144447,0.134905,0.194018,0.108274,0.114267,0.169097,0.237648,-0.073515,0.013349,0.083306,60,387,16.926395,0.085893,84.579699,0.018525,16.62766,0.001616,16.2625
0.144752,0.135655,0.209941,0.103555,0.108592,0.177039,0.227879,-0.08138,0.017873,0.082833,86,332,17.079406,0.060024,84.176163,0.0025,18.129255,0.007036,15.619355
0.163512,0.16017,0.220712,0.116118,0.127354,0.184621,0.222033,-0.070751,0.043758,0.081014,86,332,17.32332,0.074482,82.958333,0.019783,19.555603,0.021436,17.48961
0.179595,0.171475,0.213707,0.130545,0.136729,0.190749,0.215658,-0.070625,0.067644,0.083443,74,377,17.509687,0.073469,82.00125,0.00713,21.005859,0.01894,18.345882
0.185916,0.172727,0.207924,0.137254,0.136716,0.194706,0.211674,-0.075487,0.07828,0.08506,87,348,17.587174,0.063079,81.705306,0.014829,21.831128,0.009996,18.605837
-0.498588,-0.56165,-0.374339,-0.149959,-0.286966,-0.194357,0.182016,-0.134216,-0.409904,0.095918,116,416,19.388777,0.006231,75.978854,0.00221,25.532609,0.01359,31.951779
-0.466908,-0.549013,-0.364426,-0.13103,-0.263067,-0.18899,0.201172,-0.117676,-0.393864,0.09445,102,663,19.030907,0.007612,77.262201,0.009148,25.442308,None,28.998812
-0.391673,-0.518934,-0.347041,-0.083197,-0.201013,-0.180638,0.250446,-0.070159,-0.353582,0.093654,96,405,18.400776,0.012525,79.422581,0.000769,25.486219,0.01012,22.997872
-0.38232,-0.514741,-0.34011,-0.079171,-0.197141,-0.175781,0.254123,-0.070303,-0.349644,0.093839,98,386,18.328927,0.0114,79.510345,0.009838,25.543511,0.022007,23.137931
-0.373424,-0.510559,-0.332606,-0.075673,-0.194131,-0.170424,0.257154,-0.071497,-0.346049,0.092784,107,684,18.261007,0.01805,79.73861,0.008262,25.090076,0.014435,22.881298
-0.363512,-0.505918,-0.324485,-0.071687,-0.19067,-0.164585,0.260571,-0.07264,-0.341954,0.092846,91,395,18.181378,0.015106,79.790233,0.00928,25.918349,0.005404,21.6
-0.35272,-0.500841,-0.315832,-0.067313,-0.186777,-0.158368,0.264322,-0.073678,-0.337417,0.095152,108,369,18.109295,0.015203,80.228571,0.004855,25.456522,0.010291,20.928293
-0.341137,-0.495346,-0.306772,-0.062602,-0.18243,-0.151886,0.268373,-0.074522,-0.332475,0.095917,101,366,18.034843,0.019053,79.944393,0.008605,25.839908,0.016251,21.482243
-0.328891,-0.489495,-0.297491,-0.057577,-0.177588,-0.145272,0.272737,-0.075035,-0.327142,0.096965,100,357,17.965227,0.017678,80.401395,0.012112,25.241475,0.021979,21.246729
-0.316024,-0.481862,-0.286386,-0.053057,-0.171967,-0.138215,0.276854,-0.07522,-0.321868,0.097531,95,386,17.901147,0.0279,80.713846,None,24.375369,0.004411,20.014925
-0.302662,-0.471077,-0.271935,-0.049865,-0.16526,-0.130439,0.280176,-0.075029,-0.31711,0.098556,95,615,17.821665,0.021547,81.480628,0.014392,23.870984,0.007981,19.827835
-0.275437,-0.416699,-0.225411,-0.053643,-0.145379,-0.108418,0.270377,-0.078193,-0.308022,0.103765,86,354,17.590642,0.031925,82.418478,0.005655,21.835602,0.023644,19.103226
-0.215817,-0.280914,-0.13407,-0.05994,-0.098408,-0.059868,0.236674,-0.088569,-0.279968,0.086054,80,331,17.167664,0.050327,84.15,0.016747,19.015116,0.006414,15.72931
-0.173476,-0.24963,-0.145611,-0.02768,-0.074407,-0.0451,0.240331,-0.088522,-0.241511,0.087546,83,341,17.092219,0.056909,83.79,0.009008,18.855,0.007566,16.924022
-0.156691,-0.237357,-0.136,-0.019984,-0.064065,-0.038107,0.243822,-0.08535,-0.230534,0.090071,83,303,17.044296,0.064303,84.016667,None,18.280925,0.020765,16.941176
-0.115618,-0.206529,-0.118587,0.002402,-0.043189,-0.017153,0.241907,-0.085706,-0.192951,0.098129,90,354,16.923722,0.091716,85.197902,0.022752,16.963816,0.009877,14.878846
-0.096489,-0.192673,-0.109887,0.012316,-0.030772,-0.00987,0.245188,-0.081219,-0.178451,0.088277,70,337,16.869513,0.093267,84.762406,0.016511,17.491034,0.042448,15.1625
-0.084921,-0.185015,-0.104721,0.018198,-0.020565,-0.008016,0.251176,-0.073812,-0.172124,0.086063,69,356,16.87951,0.099674,84.481034,0.026864,18.72973,0.026088,16.074866
-0.073207,-0.177667,-0.100264,0.024576,-0.009528,-0.006895,0.25801,-0.065045,-0.165623,0.084801,78,327,16.884708,0.095711,84.662069,0.015125,17.51087,0.013015,16.247872
-0.061417,-0.170835,-0.096606,0.031379,0.002216,-0.006543,0.265667,-0.055015,-0.15904,0.093095,83,321,16.906157,0.080608,84.635593,0.021581,17.205319,0.011796,16.607368
-0.048352,-0.162428,-0.091373,0.039931,0.015357,-0.005563,0.274955,-0.043475,-0.151038,0.090388,76,307,16.932134,0.061621,84.716129,0.034753,17.071875,0.005206,16.94467
0.022945,-0.091771,-0.026222,0.029049,0.041909,0.027458,0.263447,-0.042872,-0.098856,0.094713,78,316,16.911474,0.106405,85.030986,0.039672,15.874342,0.02179,16.519355
0.111493,0.00071,0.068659,0.122572,0.111163,0.088079,0.32824,-0.011702,-0.039999,0.076729,74,369,17.135167,0.098115,83.404545,0.007953,16.234286,0.026151,20.998558
0.12265,0.005913,0.071303,0.134938,0.125229,0.087916,0.340618,0.001135,-0.034595,0.083149,76,706,17.255623,0.103732,82.795431,0.017225,16.995146,0.014627,22.188462
0.125341,0.006724,0.069774,0.137883,0.131786,0.084604,0.345241,0.009595,-0.03295,0.086795,76,322,17.310847,0.091363,82.680296,0.009133,16.802791,0.034466,22.56338
0.127144,0.01085,0.072083,0.138695,0.135899,0.084137,0.345923,0.0137,-0.031341,0.085932,75,319,17.323254,0.084722,82.694634,0.01693,16.892958,0.039404,22.788679
0.128511,0.019505,0.079418,0.137587,0.137654,0.087377,0.342292,0.012867,-0.029412,0.084566,83,329,17.284434,0.094681,82.636364,0.012358,16.723469,0.036517,22.961538
0.129604,0.032416,0.091344,0.13482,0.137341,0.094058,0.33467,0.007539,-0.027011,0.082705,83,329,17.204277,0.09283,82.947541,0.01727,16.509375,0.048228,22.311518
0.130681,0.04833,0.106383,0.131053,0.135607,0.103246,0.324163,-0.001025,-0.023991,0.079973,72,319,17.101663,0.102941,83.430508,0.014918,15.425806,0.027148,21.879144
0.13202,0.065611,0.122659,0.127086,0.13315,0.113804,0.312104,-0.011374,-0.020203,0.072994,72,316,16.986292,0.101008,84.076027,0.051536,16.422,0.0111,20.264901
0.133869,0.082782,0.138472,0.123641,0.130511,0.124775,0.299615,-0.02234,-0.015475,0.069769,78,350,16.901778,0.133559,84.453333,0.050003,16.630714,0.056173,18.657447
0.136431,0.098754,0.152535,0.121275,0.128019,0.135514,0.287443,-0.033185,-0.00962,0.078545,75,365,16.838881,0.135409,84.484091,0.017805,16.94589,0.042751,16.7375
0.139858,0.112826,0.163981,0.12036,0.125832,0.145659,0.275988,-0.043541,-0.002459,0.076053,73,300,16.807401,0.167105,84.973026,0.003222,16.755882,0.052378,15.064024
0.144243,0.124599,0.172287,0.1211,0.123992,0.155034,0.265396,-0.053286,0.006139,0.073589,65,294,16.803152,0.166897,84.783553,0.013562,17.342105,0.020675,14.378698
0.149592,0.133899,0.177217,0.12353,0.122477,0.163568,0.255669,-0.06242,0.016196,0.076889,72,345,16.835146,0.132787,84.638415,0.054004,18.386441,0.008417,14.71676
0.155788,0.140741,0.178846,0.1275,0.121239,0.171225,0.246765,-0.070958,0.027529,0.084787,72,301,16.878469,0.130375,84.610112,0.020635,17.190452,0.007583,15.452239
0.162511,0.145355,0.177664,0.132623,0.120235,0.177955,0.238727,-0.078815,0.039613,0.087074,65,385,16.955092,0.056803,84.270492,0.01109,18.488832,0.0157,15.35051
0.18744,0.186577,0.193778,0.15063,0.152953,0.184546,0.238355,-0.05497,0.070108,0.085686,71,302,17.143515,0.101371,83.687081,0.014267,18.505752,None,16.442609
0.181818,0.18595,0.220377,0.139443,0.146905,0.190218,0.232968,-0.057599,0.06514,0.08666,80,350,17.290143,0.107442,82.921395,0.01988,19.295217,0.008912,17.674138
0.180403,0.18885,0.236951,0.134895,0.145193,0.1946,0.230205,-0.058249,0.06458,0.087139,82,376,17.393727,0.130792,82.436364,0.016094,19.479452,0.037249,18.316667
-0.489976,-0.558093,-0.375148,-0.116056,-0.273795,-0.188611,0.20179,-0.123819,-0.40683,0.095243,106,399,19.387965,0.010194,75.794384,0.009766,25.348373,0.008944,32.345806
-0.486207,-0.556367,-0.370429,-0.115865,-0.274017,-0.185171,0.20202,-0.126516,-0.405685,0.095034,116,414,19.349455,0.010194,75.948511,0.01569,25.445629,0.005119,31.756871
-0.388999,-0.518454,-0.349327,-0.056884,-0.190937,-0.177929,0.267394,-0.06131,-0.353921,0.093662,100,399,18.442692,0.011287,79.107011,None,25.517455,0.019024,24.26
-0.38007,-0.51472,-0.342978,-0.053721,-0.186608,-0.173987,0.271377,-0.060686,-0.350179,0.094136,103,389,18.372416,0.014592,79.352308,0.009791,25.708397,0.022003,23.555769
-0.372265,-0.511184,-0.336238,-0.051859,-0.184158,-0.169515,0.273601,-0.06194,-0.347015,0.093493,93,371,18.308952,0.017988,79.578764,0.007082,25.333969,0.015412,23.251724
-0.363798,-0.507274,-0.328793,-0.049818,-0.181268,-0.164677,0.276228,-0.063129,-0.343626,0.093135,102,380,18.244085,0.01809,79.721633,None,25.178486,0.02197,22.685081
-0.353781,-0.502704,-0.321047,-0.04712,-0.177961,-0.159316,0.27895,-0.06423,-0.339201,0.092718,94,360,18.163538,0.015135,79.975862,0.009922,25.842233,0.003305,20.895652
-0.343118,-0.497664,-0.312766,-0.044197,-0.174141,-0.153697,0.282014,-0.065116,-0.334501,0.094036,99,363,18.093026,0.019148,79.899526,0.005505,26.2,0.01717,21.188571
-0.331637,-0.492073,-0.304185,-0.040878,-0.169751,-0.147869,0.285362,-0.06569,-0.32932,0.094845,98,389,18.023881,0.019238,79.886957,0.015593,26.026794,0.012581,21.423445
-0.318332,-0.485191,-0.295954,-0.03633,-0.164285,-0.141564,0.288903,-0.065906,-0.322569,0.095256,107,373,17.963471,0.022956,80.885294,0.00443,25.096154,0.020225,19.848768
-0.266565,-0.441698,-0.299767,-0.003367,-0.137012,-0.119971,0.288958,-0.069864,-0.27824,0.106024,98,380,17.786351,0.027768,81.718135,None,23.015578,0.031661,19.453846
-0.1868,-0.363159,-0.305567,0.046785,-0.092134,-0.085454,0.28257,-0.077251,-0.207678,0.092854,93,319,17.568527,0.069772,81.985,0.014333,21.392308,0.008553,18.996429
-0.178002,-0.31224,-0.23974,0.020823,-0.080481,-0.067784,0.267406,-0.07954,-0.219218,0.089527,81,329,17.329236,0.055054,83.183432,None,19.681967,0.026206,17.632961
-0.172186,-0.24703,-0.154418,-0.016435,-0.067481,-0.046967,0.245382,-0.082596,-0.237919,0.087744,89,354,17.107889,0.071971,83.775,0.011858,18.940909,0.008364,16.295939
-0.159766,-0.237767,-0.146467,-0.012062,-0.059382,-0.04248,0.248879,-0.079262,-0.231297,0.088104,82,313,17.07614,0.076533,83.935,0.030285,18.862694,0.009035,16.305612
-0.120352,-0.208171,-0.129096,0.008054,-0.040038,-0.022229,0.246282,-0.080299,-0.195502,0.097611,94,325,16.943079,0.108072,84.961268,None,16.610127,0.036249,15.441176
-0.095002,-0.189235,-0.117616,0.020655,-0.025994,-0.010663,0.246838,-0.078261,-0.174054,0.089333,77,314,16.874253,0.098927,84.77234,0.001698,17.094231,0.026328,15.37013
-0.083758,-0.181392,-0.112174,0.025667,-0.01676,-0.008369,0.251649,-0.072151,-0.167757,0.086397,73,307,16.866997,0.097752,84.791489,0.002632,16.869231,0.04033,15.907947
-0.072574,-0.173872,-0.107314,0.030992,-0.006974,-0.006684,0.257054,-0.065035,-0.161445,0.085081,79,308,16.881725,0.10413,84.6,0.003428,17.70163,0.010995,15.872283
-0.06031,-0.164728,-0.10084,0.03786,0.004062,-0.00435,0.263834,-0.056612,-0.153874,0.082773,78,305,16.881989,0.078394,84.81236,0.004651,16.938095,0.029431,16.493583
-0.039715,-0.141082,-0.078616,0.054179,0.021005,0.006682,0.276952,-0.044755,-0.137029,0.08015,75,583,16.846332,0.068995,84.910526,0.03941,17.130682,0.037124,16.315642
